Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max,Intensity Mean,Intensity Median,Intensity Min,Intensity StdDev,Intensity Sum,Number of Vertices,Position X,Position Y,Position Z,Sphericity,Volume
0.25,159.04,41.75,0.47,0.32,6569.00,6064.75,5953.34,5777.00,300.21,24259.00,18.00,108.09,96.72,65.25,0.82,0.01
0.21,159.29,41.12,0.39,0.47,6585.00,5658.33,5139.00,5139.00,656.84,16975.00,14.00,108.69,96.03,65.86,0.81,0.01
0.28,158.37,41.20,0.39,0.47,8037.00,6259.67,5079.00,5079.00,1279.18,18779.00,14.00,108.60,94.19,66.46,0.79,0.01
0.38,158.72,40.53,0.00,1.98,9276.00,7494.00,6281.00,6281.00,1287.20,22482.00,14.00,109.31,93.79,66.68,0.61,0.01
0.21,159.07,40.14,0.39,0.47,6613.00,6073.33,5749.00,5749.00,384.18,18220.00,14.00,109.68,94.11,66.45,0.83,0.01
0.12,159.77,39.88,0.25,0.44,4592.00,4424.00,4192.00,4192.00,169.45,13272.00,14.00,110.04,94.75,66.62,0.51,0.00
0.21,159.46,40.02,0.25,0.50,6364.00,5113.50,4730.99,4506.00,732.43,20454.00,18.00,109.78,94.24,67.04,0.61,0.00
1.18,136.37,37.45,0.34,0.46,16967.00,8357.50,7754.17,4995.00,3262.77,100290.00,42.00,112.22,40.34,66.15,0.67,0.07
0.76,136.72,37.52,0.20,0.33,9027.00,6004.00,5079.06,4168.00,1562.53,48032.00,30.00,112.24,40.13,66.96,0.67,0.03
0.27,139.21,37.90,0.07,0.96,5797.00,4706.00,4582.56,3511.00,819.08,18824.00,18.00,111.95,46.79,68.25,0.65,0.01
0.45,142.39,37.64,0.12,0.69,5424.00,4633.60,4095.75,4080.00,627.44,23168.00,22.00,112.21,52.68,70.06,0.61,0.01
0.17,142.69,37.84,0.32,0.46,4536.00,4146.50,3883.85,3794.00,314.15,16586.00,18.00,111.98,53.14,70.69,0.74,0.00
0.46,143.17,37.75,0.32,0.43,6565.00,4730.17,3887.23,3767.00,1016.64,28381.00,26.00,112.06,54.44,70.55,0.66,0.02
0.43,138.41,37.05,0.35,0.32,5944.00,4677.33,4272.18,4115.00,635.07,28064.00,26.00,112.78,45.41,66.15,0.60,0.01
1.35,139.01,36.77,0.37,0.51,9866.00,5752.92,4987.03,4459.00,1422.62,74788.00,52.00,112.96,45.38,67.10,0.54,0.06
0.16,139.18,37.05,0.27,0.00,5605.00,4792.67,4233.00,4233.00,587.92,14378.00,14.00,112.78,45.17,67.92,0.70,0.00
0.28,139.63,36.52,0.43,0.28,5029.00,4413.83,4197.77,4001.00,341.14,26483.00,26.00,113.21,45.21,68.08,0.45,0.00
0.57,141.01,36.11,0.15,0.58,7141.00,5206.67,4707.25,3896.00,1167.06,31240.00,26.00,113.68,48.50,67.87,0.71,0.02
1.10,140.61,36.46,0.31,0.40,8036.00,4982.92,4146.57,3571.00,1327.80,64778.00,52.00,113.25,48.94,67.45,0.62,0.05
0.18,138.96,36.78,0.25,0.44,4959.00,4594.33,4162.00,4162.00,328.87,13783.00,14.00,113.05,44.01,67.78,0.57,0.00
0.50,138.97,37.06,0.33,0.43,7801.00,5851.00,4994.13,4807.00,1173.92,29255.00,22.00,112.75,44.82,67.76,0.60,0.02
0.39,139.07,37.01,0.34,0.46,7336.00,5018.80,4348.92,4163.00,1183.13,25094.00,20.00,112.75,44.56,68.13,0.63,0.01
0.43,139.30,36.85,0.10,0.57,6337.00,5561.75,5349.16,4795.00,564.41,22247.00,18.00,112.98,45.82,67.39,0.64,0.01
0.49,139.84,36.45,0.15,0.62,7227.00,5658.80,4464.91,4293.00,1200.51,28294.00,22.00,113.21,46.04,67.96,0.71,0.02
0.44,142.51,36.15,0.13,0.51,6462.00,4971.00,4278.05,4180.00,828.69,24855.00,22.00,113.69,51.94,68.47,0.60,0.01
0.32,142.70,36.06,0.23,0.20,6046.00,4850.00,4147.81,4110.00,859.75,24250.00,22.00,113.59,52.06,68.92,0.53,0.01
0.39,139.84,36.87,0.16,0.84,7117.00,5319.75,4325.55,4127.00,1202.45,21279.00,18.00,112.96,46.87,67.81,0.71,0.01
0.77,140.26,36.76,0.51,0.33,6581.00,4772.70,4364.11,3904.00,821.23,47727.00,38.00,113.00,47.13,68.42,0.63,0.03
0.19,140.07,37.24,0.25,0.44,4446.00,4225.00,3956.00,3956.00,202.90,12675.00,14.00,112.62,46.95,68.79,0.57,0.00
1.52,141.21,36.06,0.47,0.33,8557.00,5241.35,4353.21,3878.00,1446.12,89103.00,70.00,113.46,48.77,68.48,0.52,0.07
0.65,142.13,36.33,0.22,0.39,6587.00,4979.88,4860.44,3987.00,847.41,39839.00,34.00,113.44,50.64,69.05,0.65,0.03
0.28,142.32,36.04,0.39,0.38,6126.00,4899.25,4354.76,4260.00,742.91,19597.00,18.00,113.79,50.63,68.89,0.80,0.01
0.26,142.44,36.38,0.23,0.45,6429.00,4768.20,4228.52,4072.00,861.92,23841.00,22.00,113.38,50.68,69.75,0.69,0.01
0.25,141.35,36.21,0.27,0.00,6742.00,5128.33,4228.00,4228.00,1143.59,15385.00,14.00,113.61,48.54,68.69,0.68,0.01
0.35,140.90,36.89,0.25,0.44,6317.00,5608.00,4600.00,4600.00,732.15,16824.00,14.00,112.92,48.83,68.68,0.68,0.01
0.60,141.41,36.48,0.16,0.79,8097.00,5545.14,4813.88,3977.00,1574.58,38816.00,30.00,113.29,48.50,69.36,0.65,0.02
0.12,141.72,36.79,0.00,1.98,4264.00,4062.33,3953.00,3953.00,142.77,12187.00,14.00,113.12,51.49,68.10,0.48,0.00
0.39,142.15,36.65,0.16,0.84,6272.00,5336.00,4764.91,4609.00,680.18,21344.00,18.00,113.14,51.37,69.06,0.75,0.01
0.43,142.09,36.93,0.19,0.68,6341.00,5122.00,4615.45,4412.00,677.13,25610.00,22.00,112.85,51.28,69.45,0.70,0.02
0.59,142.11,36.26,0.25,0.22,6951.00,5138.00,4535.04,3934.00,1008.08,30828.00,26.00,113.56,49.48,69.65,0.60,0.02
0.14,142.47,36.21,0.39,0.47,4965.00,4372.33,3965.00,3965.00,428.77,13117.00,14.00,113.59,49.89,70.04,0.82,0.00
0.29,142.46,36.27,0.25,0.44,5957.00,5407.00,4517.00,4517.00,635.14,16221.00,14.00,113.57,51.24,69.07,0.71,0.01
0.38,142.52,36.72,0.39,0.47,8400.00,6416.67,5072.00,5072.00,1431.74,19250.00,14.00,113.08,51.54,69.77,0.75,0.01
0.62,141.89,36.34,0.57,0.15,5371.00,4576.57,4328.61,3792.00,564.68,32036.00,30.00,113.29,48.56,70.28,0.68,0.03
0.51,142.83,36.12,0.20,0.61,7399.00,5575.60,4851.47,4600.00,1003.96,27878.00,22.00,113.59,50.63,70.24,0.74,0.02
0.29,142.63,36.45,0.39,0.47,6621.00,5621.00,4294.00,4294.00,977.73,16863.00,14.00,113.39,50.39,70.33,0.81,0.01
0.62,143.36,36.14,0.30,0.27,6173.00,5263.33,4813.09,4331.00,698.81,31580.00,26.00,113.63,52.04,70.23,0.60,0.02
0.25,142.66,36.46,0.25,0.44,6216.00,5493.00,4824.00,4824.00,569.56,16479.00,14.00,113.36,51.04,69.99,0.74,0.01
0.22,142.88,36.31,0.25,0.44,5088.00,4837.67,4618.00,4618.00,193.10,14513.00,14.00,113.46,51.61,69.85,0.70,0.01
0.20,142.50,36.74,0.25,0.44,5800.00,4744.67,3992.00,3992.00,768.52,14234.00,14.00,113.12,50.78,70.23,0.61,0.00
0.11,142.60,36.92,0.12,0.93,5060.00,4363.67,4012.00,4012.00,492.39,13091.00,14.00,112.97,50.81,70.65,0.60,0.00
0.45,143.60,36.45,0.23,0.20,6007.00,5001.80,4472.36,4448.00,585.69,25009.00,22.00,113.40,52.02,71.10,0.54,0.01
0.22,141.94,37.51,0.32,0.46,4876.00,4463.50,4376.08,4066.00,291.61,17854.00,18.00,112.32,52.16,69.36,0.71,0.01
0.30,143.00,37.00,0.39,0.47,6040.00,5764.00,5617.00,5617.00,195.30,17292.00,14.00,112.79,52.30,70.65,0.81,0.01
0.46,144.27,36.90,0.22,0.74,6658.00,4573.50,4206.06,3752.00,971.23,27441.00,26.00,112.85,55.47,70.72,0.69,0.02
0.37,143.01,37.29,0.25,0.44,7941.00,6318.33,5381.00,5381.00,1152.00,18955.00,14.00,112.53,52.16,71.19,0.75,0.01
0.79,144.11,37.75,0.11,0.89,8162.00,4842.70,4456.29,3729.00,1338.69,48427.00,42.00,112.01,57.30,70.26,0.56,0.03
0.20,144.49,37.66,0.25,0.44,4735.00,4245.00,3647.00,3647.00,450.69,12735.00,14.00,112.24,57.54,70.48,0.61,0.00
1.79,144.73,37.37,0.38,0.39,9441.00,5566.65,5158.76,3987.00,1462.50,111333.00,76.00,112.16,57.35,71.26,0.53,0.09
0.17,145.21,37.41,0.39,0.38,4735.00,4169.25,3966.78,3942.00,328.23,16677.00,18.00,112.42,57.27,71.89,0.73,0.00
0.32,146.61,37.78,0.44,0.21,6006.00,5040.00,4531.52,4420.00,632.03,20160.00,18.00,111.96,62.02,71.50,0.67,0.01
0.66,144.65,38.03,0.22,0.34,8044.00,5778.33,5351.69,4060.00,1422.74,34670.00,26.00,111.77,57.39,71.66,0.63,0.03
1.52,150.03,38.57,0.30,0.59,6598.00,4910.22,4718.77,3801.00,818.07,88384.00,68.00,111.19,71.28,71.18,0.56,0.07
0.88,144.45,37.03,0.23,0.67,7172.00,5447.33,5045.99,4026.00,954.80,49026.00,36.00,112.66,56.56,70.52,0.66,0.04
0.40,158.37,40.67,0.35,0.52,5486.00,5151.20,5026.63,4686.00,274.82,25756.00,22.00,109.13,92.88,67.41,0.73,0.01
1.06,156.96,40.07,0.36,0.41,9277.00,7389.67,6968.43,5780.00,1087.81,66507.00,36.00,109.51,89.77,67.71,0.64,0.05
0.37,156.78,40.73,0.84,0.07,6082.00,4939.20,4312.81,4051.00,787.90,24696.00,22.00,109.03,89.71,68.15,0.59,0.01
2.38,156.50,39.05,0.51,0.13,9532.00,5957.44,5220.63,4095.00,1312.11,148936.00,102.00,110.39,87.62,68.05,0.47,0.11
0.19,156.63,39.54,0.25,0.44,5390.00,4704.00,4109.00,4109.00,526.91,14112.00,14.00,110.33,86.87,69.38,0.67,0.00
0.93,157.60,40.28,0.32,0.53,8498.00,5795.67,5171.98,4796.00,1152.90,52161.00,38.00,109.38,90.83,68.00,0.57,0.04
0.37,151.24,40.56,0.23,0.37,6721.00,5828.00,5575.38,5161.00,571.15,23312.00,18.00,109.30,78.83,68.66,0.70,0.01
0.60,154.71,39.22,0.22,0.38,7488.00,5332.83,4258.46,3747.00,1453.28,31997.00,26.00,110.47,83.96,68.43,0.69,0.03
4.90,151.21,40.57,0.27,0.64,15243.00,7552.22,6726.19,5149.00,2148.49,339850.00,164.00,108.92,78.71,69.32,0.40,0.26
0.19,151.99,38.22,0.39,0.47,5682.00,4837.00,4200.00,4200.00,622.65,14511.00,14.00,111.62,75.45,70.35,0.85,0.01
0.88,155.04,39.15,0.16,0.32,5945.00,4487.50,3993.48,3566.00,870.60,44875.00,42.00,110.50,83.90,69.19,0.47,0.02
0.40,151.44,40.11,0.23,0.45,6718.00,5663.20,5280.64,4831.00,644.82,28316.00,22.00,109.57,77.88,69.74,0.63,0.01
0.20,152.59,41.04,0.39,0.38,4137.00,3955.50,3943.64,3642.00,194.90,15822.00,18.00,108.83,81.39,69.40,0.70,0.00
0.16,152.64,41.31,0.25,0.44,4591.00,4094.00,3675.00,3675.00,378.00,12282.00,14.00,108.55,81.94,69.30,0.69,0.00
0.70,153.17,40.67,0.53,0.32,10101.00,4867.50,4291.31,3904.00,1761.99,48675.00,42.00,109.03,81.92,69.75,0.60,0.03
0.19,153.12,41.46,0.25,0.44,4809.00,4440.00,4214.00,4214.00,263.11,13320.00,14.00,108.43,82.42,69.98,0.70,0.00
0.17,152.96,41.02,0.25,0.44,4898.00,4226.67,3825.00,3825.00,477.75,12680.00,14.00,108.87,81.28,70.26,0.62,0.00
0.29,151.59,39.19,0.00,1.98,5770.00,5146.33,4481.00,4481.00,527.05,15439.00,14.00,110.64,76.36,70.05,0.56,0.01
0.25,151.84,38.94,0.08,0.53,6433.00,4745.50,4008.20,3950.00,1005.15,18982.00,18.00,110.88,75.63,71.00,0.68,0.01
0.26,153.59,38.69,0.39,0.47,6694.00,5140.67,4198.00,4198.00,1106.70,15422.00,14.00,111.10,80.39,69.17,0.82,0.01
1.11,154.13,38.68,0.07,0.86,6976.00,4844.31,4419.44,3736.00,951.37,62976.00,46.00,111.01,80.31,70.58,0.61,0.05
0.23,154.32,39.54,0.25,0.44,5273.00,4873.00,4204.00,4204.00,476.07,14619.00,14.00,110.34,80.58,71.74,0.71,0.01
0.31,153.89,40.42,0.16,0.40,5850.00,4921.25,4228.35,4113.00,761.48,19685.00,18.00,109.46,81.90,70.67,0.54,0.01
0.18,153.89,41.04,0.25,0.44,4915.00,4291.67,3667.00,3667.00,509.50,12875.00,14.00,108.78,83.10,70.32,0.59,0.00
0.31,154.24,40.69,0.25,0.44,7066.00,5860.33,4752.00,4752.00,947.19,17581.00,14.00,109.16,83.17,70.40,0.74,0.01
1.00,154.22,40.32,0.55,0.30,9255.00,5647.09,5375.80,4363.00,1309.17,62118.00,46.00,109.29,82.78,70.63,0.66,0.05
0.46,151.94,40.28,0.39,0.49,6216.00,5411.86,4902.28,4659.00,597.45,37883.00,26.00,109.48,79.03,69.66,0.66,0.02
9.16,152.02,40.12,0.34,0.54,31323.00,12002.80,10240.10,5622.00,4937.10,1776410.00,324.00,109.16,78.62,70.82,0.51,0.96
0.69,151.49,40.56,0.26,0.55,9056.00,7479.43,7129.16,6404.00,885.64,52356.00,28.00,109.23,77.92,70.32,0.76,0.04
1.63,154.63,40.42,0.13,0.38,9498.00,5826.06,5404.51,4232.00,1408.96,99043.00,64.00,109.17,82.79,71.67,0.59,0.09
5.37,152.65,40.37,0.32,0.54,31466.00,10262.70,8026.79,4437.00,4998.92,769705.00,214.00,109.05,78.84,72.08,0.51,0.43
1.59,145.26,37.34,0.31,0.42,6313.00,4628.60,4420.17,3878.00,672.25,92572.00,76.00,112.28,55.08,73.88,0.47,0.06
0.28,145.73,37.50,0.08,0.53,4939.00,4420.50,4166.38,3898.00,409.38,17682.00,18.00,112.35,55.41,74.46,0.59,0.01
0.71,145.84,37.43,0.26,0.35,9674.00,5420.43,4438.88,4270.00,1785.87,37943.00,30.00,112.27,55.19,74.95,0.65,0.03
0.21,146.15,37.37,0.12,0.93,5197.00,4630.67,4241.00,4241.00,409.79,13892.00,14.00,112.38,55.12,75.45,0.69,0.00
0.31,146.24,37.72,0.25,0.44,5937.00,5215.67,3974.00,3974.00,881.82,15647.00,14.00,112.10,55.26,75.93,0.72,0.01
0.54,145.45,37.78,0.33,0.43,5841.00,4717.60,4346.72,4329.00,571.53,23588.00,22.00,112.06,55.05,74.63,0.63,0.02
0.29,145.74,37.79,0.80,0.13,5821.00,5267.00,5220.25,4753.00,378.48,21068.00,16.00,112.01,54.77,75.46,0.89,0.01
0.28,146.19,37.35,0.25,0.44,5984.00,4913.33,4324.00,4324.00,758.36,14740.00,14.00,112.46,54.99,75.50,0.68,0.01
0.40,146.10,37.57,0.25,0.50,6056.00,5470.50,5376.88,4857.00,430.41,21882.00,18.00,112.21,54.88,75.76,0.75,0.02
0.20,146.59,37.46,0.25,0.44,7297.00,4950.00,3585.00,3585.00,1666.93,14850.00,14.00,112.38,55.84,75.77,0.76,0.01
0.56,144.87,37.17,0.65,0.20,6792.00,4706.17,4130.39,3988.00,990.33,28237.00,26.00,112.59,50.82,75.68,0.55,0.02
0.17,145.48,36.97,0.39,0.47,5082.00,4384.00,3519.00,3519.00,648.93,13152.00,14.00,112.84,55.22,73.35,0.85,0.01
0.33,144.69,36.89,0.25,0.44,6279.00,5236.67,4436.00,4436.00,771.56,15710.00,14.00,112.96,52.57,73.58,0.68,0.01
0.37,145.11,36.87,0.25,0.44,8198.00,6320.00,4399.00,4399.00,1551.23,18960.00,14.00,112.95,52.50,74.45,0.72,0.01
0.38,145.98,36.59,0.34,0.46,6702.00,4494.40,3721.34,3686.00,1123.71,22472.00,20.00,113.25,52.58,75.63,0.69,0.01
0.32,145.45,37.26,0.32,0.46,5739.00,4803.00,4463.88,3724.00,771.01,19212.00,18.00,112.55,52.13,75.97,0.74,0.01
0.36,144.61,37.19,0.25,0.44,7038.00,6132.67,5198.00,5198.00,751.46,18398.00,14.00,112.58,52.49,74.05,0.74,0.01
0.31,145.01,37.17,0.25,0.44,6684.00,5543.00,3995.00,3995.00,1134.88,16629.00,14.00,112.61,52.64,74.67,0.68,0.01
0.41,146.60,35.66,0.71,0.00,5508.00,4512.00,3768.61,3555.00,784.76,22560.00,22.00,114.14,53.86,74.58,0.66,0.01
0.42,144.43,37.28,0.47,0.29,8573.00,4989.20,3871.23,3640.00,1817.92,24946.00,22.00,112.52,50.82,74.95,0.73,0.02
0.55,144.90,37.18,0.03,0.56,6534.00,4706.50,4300.44,3785.00,902.05,28239.00,26.00,112.64,51.03,75.51,0.54,0.02
0.53,144.21,36.91,0.28,0.29,6089.00,4773.50,4203.84,3688.00,985.12,28641.00,26.00,112.89,48.96,75.21,0.64,0.02
0.71,143.93,37.24,0.32,0.60,5232.00,4470.75,4533.31,3635.00,551.13,35766.00,34.00,112.51,49.23,75.05,0.58,0.02
0.21,145.83,37.34,0.39,0.38,5090.00,4018.75,3641.85,3613.00,619.92,16075.00,18.00,112.50,53.60,75.74,0.68,0.01
0.16,146.55,36.24,0.25,0.50,5327.00,4102.75,3770.67,3516.00,715.30,16411.00,18.00,113.51,53.84,75.45,0.77,0.00
0.69,146.44,36.67,0.39,0.42,5537.00,4359.70,4446.56,3625.00,567.27,43597.00,40.00,113.07,54.09,75.71,0.54,0.02
1.08,144.63,36.92,0.47,0.38,13425.00,5500.29,4657.91,3450.00,2539.64,77004.00,54.00,112.80,48.90,76.18,0.67,0.06
0.20,144.28,37.04,0.25,0.44,5838.00,4534.33,3646.00,3646.00,941.84,13603.00,14.00,112.82,50.03,74.73,0.69,0.00
0.36,145.17,36.65,0.38,0.00,5984.00,4328.60,3879.17,3820.00,831.54,21643.00,22.00,113.14,50.17,75.87,0.61,0.01
0.35,145.20,36.80,0.72,0.12,7875.00,5283.25,4046.40,4001.00,1570.98,21133.00,18.00,112.96,50.44,76.02,0.80,0.01
0.35,145.99,36.32,0.23,0.45,6409.00,4793.00,3985.77,3602.00,994.96,23965.00,22.00,113.44,51.13,76.35,0.75,0.01
0.30,149.45,38.21,0.80,0.13,6120.00,4837.50,4281.13,3430.00,1048.22,19350.00,16.00,111.57,68.42,72.16,0.84,0.01
0.18,149.25,38.67,0.39,0.47,4566.00,4351.00,3989.00,3989.00,257.48,13053.00,14.00,111.17,68.64,72.15,0.86,0.01
2.37,150.22,38.51,0.51,0.35,10935.00,6324.50,5691.25,4223.00,1603.34,164437.00,88.00,111.08,70.96,72.05,0.59,0.15
0.43,146.32,38.17,0.09,0.00,8226.00,5853.75,4774.83,4351.00,1506.90,23415.00,18.00,111.65,60.69,72.54,0.67,0.01
1.91,147.26,38.36,0.51,0.12,8029.00,4714.86,4189.30,3520.00,1125.30,99012.00,82.00,111.12,63.50,72.85,0.45,0.08
0.29,145.95,37.80,0.16,0.84,5248.00,4642.00,4626.50,3911.00,479.64,18568.00,18.00,111.99,59.04,72.63,0.68,0.01
1.47,145.81,38.22,0.20,0.46,7962.00,5009.71,4556.95,3689.00,1108.30,85165.00,64.00,111.46,59.22,73.00,0.54,0.07
0.13,149.36,37.94,0.39,0.47,4798.00,4023.67,3596.00,3596.00,548.53,12071.00,14.00,111.91,67.35,72.45,0.79,0.00
0.57,149.86,38.09,0.55,0.20,6523.00,4769.29,4133.05,3664.00,936.96,33385.00,30.00,111.60,68.30,73.07,0.73,0.03
0.32,150.21,37.54,0.39,0.38,6208.00,4987.00,4149.61,3845.00,1006.36,19948.00,18.00,112.25,67.89,73.16,0.74,0.01
0.21,145.67,38.34,0.39,0.47,7142.00,5025.00,3958.00,3958.00,1496.96,15075.00,14.00,111.45,59.93,72.16,0.82,0.01
2.03,146.73,38.01,0.09,0.90,12141.00,6398.65,5734.88,4180.00,1741.52,147169.00,68.00,111.65,60.48,73.53,0.64,0.14
0.32,147.15,38.25,0.40,0.25,6179.00,4759.00,3894.69,3821.00,893.50,23795.00,22.00,111.45,59.87,75.15,0.68,0.01
10.29,147.51,37.43,0.09,0.91,24650.00,8100.38,6976.95,4085.00,3401.37,1352760.00,396.00,112.04,61.75,73.44,0.48,1.03
0.08,148.67,37.40,0.27,0.00,4250.00,4115.00,4009.00,4009.00,100.51,12345.00,14.00,112.46,62.16,74.78,0.54,0.00
1.77,147.79,38.43,0.24,0.67,10043.00,5434.53,4912.85,3906.00,1453.52,103256.00,74.00,111.21,63.34,73.91,0.54,0.09
0.31,147.64,38.91,0.25,0.44,6791.00,5597.33,4170.00,4170.00,1082.70,16792.00,14.00,110.92,63.25,74.12,0.74,0.01
17.62,151.36,38.15,0.14,0.62,26765.00,9804.03,8335.04,4298.00,4375.55,3431410.00,706.00,111.14,71.00,74.28,0.46,2.18
0.20,151.23,39.25,0.25,0.44,6597.00,5901.67,4870.00,4870.00,744.08,17705.00,14.00,110.55,71.39,74.51,0.74,0.01
0.46,151.85,38.81,0.60,0.19,6830.00,5746.67,5298.95,4880.00,654.74,34480.00,26.00,110.77,70.82,75.99,0.62,0.01
0.73,147.78,38.36,0.37,0.49,6886.00,5447.88,4918.87,4393.00,924.28,43583.00,32.00,111.43,61.68,74.94,0.62,0.03
0.36,148.19,38.20,0.25,0.44,9804.00,6898.67,4965.00,4965.00,2091.58,20696.00,14.00,111.54,62.01,75.31,0.74,0.01
0.32,148.66,37.90,0.12,0.93,7049.00,5762.33,4775.00,4775.00,952.18,17287.00,14.00,111.94,62.28,75.43,0.71,0.01
0.23,147.70,37.51,0.22,0.61,6301.00,4375.25,3532.80,3511.00,1141.32,17501.00,18.00,112.29,58.50,76.06,0.84,0.01
0.98,152.23,38.23,0.73,0.16,9113.00,5223.73,4573.25,4038.00,1421.32,57461.00,46.00,111.45,70.26,76.27,0.51,0.03
0.97,151.05,37.24,0.08,0.83,7588.00,5241.60,4749.92,3937.00,1337.51,52416.00,40.00,112.52,67.75,74.61,0.53,0.03
0.50,151.63,37.33,0.16,0.79,4303.00,3973.13,3903.98,3622.00,225.37,31785.00,30.00,112.47,67.61,75.96,0.71,0.02
0.23,150.27,41.42,0.36,0.29,7022.00,4759.75,3972.02,3948.00,1307.10,19039.00,16.00,108.43,76.98,69.99,0.66,0.01
0.80,151.81,40.14,0.49,0.36,9856.00,6663.44,6279.10,5557.00,1217.48,59971.00,36.00,109.57,78.01,70.38,0.66,0.04
11.88,152.59,39.98,0.27,0.53,20082.00,9454.91,8703.75,4911.00,3196.59,1843710.00,444.00,109.44,77.94,72.32,0.46,1.20
0.38,152.94,39.87,0.16,0.84,9160.00,6723.00,6199.20,5273.00,1460.32,26892.00,18.00,109.90,77.43,72.92,0.76,0.01
0.56,152.96,40.08,0.16,0.84,8944.00,7996.25,7981.46,6455.00,953.88,31985.00,18.00,109.70,77.50,73.17,0.77,0.03
0.26,153.36,40.03,0.25,0.00,7042.00,5572.00,4851.00,4851.00,873.75,27860.00,22.00,109.68,78.16,73.35,0.72,0.01
0.47,153.37,39.95,0.54,0.32,8152.00,5616.80,4682.54,4585.00,1355.49,28084.00,22.00,109.87,77.29,74.01,0.70,0.02
0.22,153.98,40.27,0.25,0.44,5732.00,5198.00,4686.00,4686.00,427.31,15594.00,14.00,109.57,78.85,74.08,0.70,0.01
0.30,154.39,40.41,0.27,0.00,6587.00,5538.33,4957.00,4957.00,742.98,16615.00,14.00,109.37,82.53,71.15,0.69,0.01
0.14,154.17,40.47,0.39,0.47,4757.00,4505.00,4276.00,4276.00,197.04,13515.00,14.00,109.39,81.77,71.53,0.79,0.00
0.37,154.50,40.29,0.30,0.61,6307.00,5010.83,4539.68,4398.00,675.81,30065.00,22.00,109.54,81.99,71.76,0.77,0.01
2.20,154.84,40.22,0.31,0.51,12732.00,6897.78,6219.91,4438.00,1862.08,158649.00,74.00,109.39,82.56,72.05,0.61,0.15
0.30,154.38,40.54,0.44,0.21,7806.00,5426.75,4456.31,4233.00,1420.50,21707.00,18.00,109.30,81.78,72.11,0.73,0.01
0.25,152.38,40.41,0.39,0.47,6511.00,5639.33,4677.00,4677.00,751.47,16918.00,14.00,109.40,76.63,73.35,0.84,0.01
0.26,152.96,40.61,0.39,0.38,4867.00,4663.75,4574.88,4411.00,181.79,18655.00,18.00,109.21,77.21,74.21,0.75,0.01
0.57,153.14,40.21,0.42,0.30,8340.00,6106.00,5531.09,5267.00,1131.21,30530.00,22.00,109.43,77.48,73.99,0.74,0.03
