Area,Distance from Origin,Distance to Image Border XY,Ellipticity (oblate),Ellipticity (prolate),Intensity Max,Intensity Mean,Intensity Median,Intensity Min,Intensity StdDev,Intensity Sum,Number of Vertices,Position X,Position Y,Position Z,Sphericity,Volume
0.30,58.50,7.02,0.36,0.29,8086.00,6732.50,5810.50,5462.00,1115.10,26930.00,16.00,7.17,57.49,8.11,0.67,0.01
3.32,59.87,13.88,0.43,0.32,20481.00,9807.17,9147.33,5901.00,2831.00,470744.00,132.00,14.51,57.52,8.10,0.59,0.25
6.87,60.37,14.88,0.22,0.53,28974.00,11723.20,10287.10,7130.00,3936.95,1066810.00,244.00,15.38,57.76,8.43,0.49,0.58
0.24,59.99,15.52,0.25,0.44,10376.00,9547.67,8379.00,8379.00,850.04,28643.00,14.00,15.68,57.33,8.11,0.68,0.01
1.87,59.06,7.50,0.31,0.61,12824.00,7033.10,6525.07,5393.00,1592.15,147695.00,78.00,7.82,58.01,7.87,0.57,0.10
0.33,59.51,7.45,0.32,0.46,8425.00,6528.25,5949.38,5705.00,1101.65,26113.00,18.00,7.63,58.45,8.18,0.72,0.01
0.44,59.97,7.01,0.26,0.70,7957.00,6151.00,5099.21,5088.00,1111.02,30755.00,20.00,7.16,59.01,7.99,0.69,0.02
0.56,59.79,6.82,0.71,0.16,7410.00,6217.60,5452.28,5356.00,832.64,31088.00,22.00,7.01,58.78,8.45,0.65,0.02
0.62,60.03,7.18,0.43,0.42,7661.00,6232.14,5896.64,5080.00,939.79,43625.00,30.00,7.40,58.97,8.41,0.61,0.02
2.42,61.83,4.54,0.43,0.42,14375.00,8341.40,7422.50,6135.00,2117.45,250242.00,104.00,4.91,61.14,7.79,0.58,0.16
0.17,61.22,0.76,0.32,0.46,5314.00,5093.25,5020.71,4968.00,132.46,20373.00,18.00,0.84,60.78,7.26,0.67,0.00
0.40,61.43,0.29,0.52,0.33,6272.00,5484.00,5280.94,4656.00,478.28,38388.00,28.00,0.46,60.99,7.29,0.62,0.01
4.61,62.05,0.00,0.34,0.41,21826.00,9259.19,8445.16,5668.00,2681.90,574070.00,184.00,0.32,61.51,8.18,0.52,0.35
0.42,61.03,0.58,0.42,0.30,8926.00,7111.60,6609.05,6402.00,927.25,35558.00,22.00,0.75,60.52,7.88,0.72,0.02
7.17,65.14,3.08,0.28,0.47,19180.00,9496.23,8501.66,5089.00,2886.43,987608.00,288.00,3.68,64.56,7.86,0.48,0.61
0.37,65.04,4.33,0.08,0.53,8686.00,8069.75,7780.38,7720.00,382.74,32279.00,18.00,4.48,64.35,8.25,0.58,0.01
0.30,64.73,3.72,0.32,0.46,7720.00,6087.75,5346.48,5055.00,1036.33,24351.00,18.00,3.85,63.97,9.08,0.74,0.01
0.24,65.01,3.95,0.39,0.47,7916.00,7071.33,6182.00,6182.00,708.61,21214.00,14.00,4.06,64.27,8.86,0.79,0.01
0.80,65.08,4.25,0.46,0.22,8102.00,6521.25,6486.50,4871.00,1100.21,52170.00,34.00,4.47,64.28,9.18,0.59,0.03
2.62,58.56,5.73,0.14,0.78,8996.00,5858.30,5759.52,4393.00,938.96,175749.00,108.00,6.16,57.65,8.20,0.45,0.12
1.25,59.27,5.15,0.39,0.39,9727.00,6960.00,5919.07,4514.00,1796.70,104400.00,58.00,5.51,58.41,8.43,0.72,0.08
0.42,59.67,4.06,0.32,0.46,9164.00,7470.50,5876.06,5770.00,1644.37,29882.00,18.00,4.25,58.95,8.21,0.76,0.02
0.17,59.81,3.95,0.03,0.98,6168.00,5558.00,5165.00,5165.00,437.28,16674.00,14.00,4.02,59.09,8.35,0.43,0.00
0.29,60.10,2.49,0.47,0.00,5861.00,5142.75,4726.45,4713.00,470.73,20571.00,18.00,2.66,59.52,7.89,0.67,0.01
0.69,60.16,2.97,0.11,0.64,7605.00,6280.00,5282.54,5020.00,1011.94,43960.00,30.00,3.13,59.48,8.44,0.67,0.03
1.18,60.03,3.18,0.23,0.31,10457.00,8644.67,8118.73,7168.00,1122.13,77802.00,38.00,3.33,59.17,9.50,0.55,0.05
0.26,61.10,2.75,0.25,0.44,7193.00,6533.00,5962.00,5962.00,506.48,19599.00,14.00,2.84,60.46,8.31,0.73,0.01
0.28,62.35,4.33,0.39,0.38,8253.00,7388.75,7086.00,6697.00,577.32,29555.00,18.00,4.47,61.65,8.20,0.76,0.01
4.93,64.17,4.66,0.36,0.44,29700.00,10970.20,9488.81,5746.00,4216.58,899553.00,192.00,5.13,63.39,8.57,0.63,0.52
5.99,67.02,4.12,0.25,0.57,18793.00,9976.01,9184.60,6676.00,2380.03,927769.00,224.00,4.66,66.33,8.39,0.56,0.57
1.54,59.86,15.41,0.23,0.71,12518.00,9301.67,8963.75,7779.00,1237.70,167430.00,68.00,15.82,57.09,8.59,0.57,0.08
0.51,59.78,15.78,0.30,0.32,11042.00,8140.40,7706.14,6077.00,1613.32,40702.00,22.00,15.95,56.84,9.44,0.72,0.02
0.34,60.53,17.54,0.25,0.50,12235.00,9547.75,8456.75,8427.00,1572.60,38191.00,18.00,17.80,57.30,7.95,0.64,0.01
6.76,60.91,17.52,0.51,0.34,17689.00,8801.06,8228.09,5758.00,2350.85,792095.00,270.00,18.22,57.46,8.78,0.43,0.46
0.16,60.32,16.08,0.39,0.47,9167.00,8436.33,7681.00,7681.00,606.91,25309.00,14.00,16.20,57.56,7.95,0.83,0.00
1.41,60.42,16.37,0.30,0.58,12939.00,9094.00,8622.34,7061.00,1544.04,154598.00,56.00,16.66,57.43,8.65,0.65,0.08
0.23,60.89,16.69,0.25,0.44,9428.00,8941.33,8113.00,8113.00,588.71,26824.00,14.00,16.82,57.91,8.38,0.70,0.01
1.86,61.19,16.20,0.48,0.38,14954.00,10096.30,9530.93,8047.00,1669.68,232214.00,68.00,16.52,58.29,8.61,0.72,0.15
4.37,61.56,1.77,0.25,0.56,11906.00,7355.27,7114.05,4516.00,1620.62,492803.00,174.00,2.19,60.96,8.28,0.59,0.39
0.32,61.02,2.18,0.08,0.53,8079.00,6832.50,5926.53,5608.00,1076.14,27330.00,18.00,2.28,60.32,8.91,0.59,0.01
3.09,62.89,3.68,0.24,0.63,13998.00,8224.87,7580.79,5701.00,1844.62,312545.00,130.00,4.02,62.16,8.65,0.54,0.20
2.08,63.58,3.58,0.42,0.30,11084.00,8046.50,7753.53,5400.00,1710.05,193116.00,80.00,3.81,62.94,8.13,0.59,0.13
0.25,63.69,3.96,0.25,0.44,8082.00,7861.33,7598.00,7598.00,199.88,23584.00,14.00,4.07,63.04,8.16,0.73,0.01
0.18,63.82,3.81,0.39,0.47,7172.00,6398.00,5931.00,5931.00,551.18,19194.00,14.00,3.94,63.08,8.85,0.77,0.00
7.08,66.16,4.72,0.38,0.44,19866.00,9789.04,9110.53,6099.00,2453.76,920170.00,264.00,5.15,65.41,8.46,0.46,0.56
0.17,58.50,4.83,0.25,0.44,6503.00,5280.00,4386.00,4386.00,895.02,15840.00,14.00,4.91,57.57,9.12,0.70,0.00
0.35,59.07,7.89,0.47,0.00,7926.00,6519.00,6085.17,5850.00,822.72,26076.00,18.00,8.05,57.91,8.40,0.57,0.01
0.43,58.97,7.84,0.36,0.29,10450.00,8196.00,6745.66,6159.00,1791.04,32784.00,16.00,7.98,57.74,8.98,0.75,0.02
0.25,59.39,7.91,0.39,0.47,7380.00,6814.67,6064.00,6064.00,553.01,20444.00,14.00,8.02,58.18,8.84,0.80,0.01
0.51,62.01,0.73,0.08,0.87,10270.00,7032.60,6063.98,5893.00,1634.96,35163.00,22.00,0.83,61.50,7.94,0.61,0.02
0.77,62.30,0.54,0.19,0.49,12098.00,8730.86,7824.69,6962.00,1577.33,61116.00,26.00,0.68,61.67,8.79,0.68,0.04
4.94,62.87,4.88,0.20,0.79,32019.00,11574.30,10025.80,6310.00,4881.57,960664.00,188.00,5.59,61.96,9.06,0.61,0.49
0.20,63.77,4.39,0.27,0.00,8730.00,7740.67,6542.00,6542.00,905.43,23222.00,14.00,4.53,63.02,8.58,0.77,0.01
0.42,63.60,4.73,0.23,0.45,11438.00,8480.80,7142.50,6894.00,1739.13,42404.00,22.00,4.90,62.79,8.86,0.75,0.02
2.57,67.18,3.85,0.33,0.48,14998.00,9449.50,9091.16,6103.00,2293.98,340182.00,98.00,4.19,66.51,8.52,0.68,0.22
1.89,57.76,8.31,0.31,0.62,11510.00,7466.00,6920.03,5358.00,1680.02,201582.00,84.00,8.64,56.33,9.39,0.71,0.15
1.87,59.18,14.43,0.24,0.75,17556.00,10537.00,9295.95,6930.00,2729.43,242352.00,68.00,14.70,56.58,9.22,0.69,0.14
7.63,57.90,6.77,0.35,0.44,18932.00,8174.95,7321.58,5360.00,2411.69,776620.00,284.00,7.45,56.74,8.86,0.43,0.56
0.64,59.00,7.31,0.48,0.34,8787.00,7739.83,7543.39,6545.00,905.97,46439.00,26.00,7.55,57.82,9.02,0.73,0.03
0.97,59.32,7.27,0.23,0.58,11929.00,9273.29,8587.75,8041.00,1205.94,64913.00,30.00,7.59,58.10,9.29,0.63,0.04
0.45,59.49,6.71,0.08,0.53,8768.00,7743.50,7429.25,6864.00,698.17,30974.00,18.00,6.81,58.37,9.26,0.63,0.01
0.41,59.29,6.86,0.26,0.70,8232.00,7149.60,6637.26,6538.00,605.67,35748.00,20.00,7.03,58.15,9.20,0.81,0.02
2.36,59.36,5.15,0.35,0.54,12924.00,7262.71,6674.18,5717.00,1573.05,254195.00,102.00,5.54,58.38,9.16,0.63,0.17
2.08,59.88,3.91,0.50,0.33,13147.00,8301.07,7420.13,5667.00,2254.50,224129.00,94.00,4.33,59.04,9.00,0.59,0.13
0.55,60.41,5.63,0.22,0.74,8139.00,7539.67,7501.91,6174.00,689.34,45238.00,26.00,5.81,59.45,9.00,0.64,0.02
8.49,60.86,0.00,0.26,0.69,43331.00,16649.50,14514.10,6260.00,7814.37,3063500.00,330.00,0.44,60.17,9.16,0.65,1.23
0.25,61.03,1.02,0.16,0.84,7536.00,7214.50,7250.46,6750.00,288.01,28858.00,18.00,1.12,60.21,9.91,0.79,0.01
0.53,61.19,3.04,0.16,0.84,10794.00,8823.75,8347.01,7497.00,1213.53,35295.00,18.00,3.26,60.44,8.98,0.75,0.02
0.46,61.52,2.64,0.32,0.46,10177.00,7818.50,6897.32,6764.00,1384.54,31274.00,18.00,2.79,60.78,9.09,0.77,0.02
5.04,61.98,5.79,0.44,0.38,24629.00,10668.80,9535.25,6229.00,3935.45,736149.00,192.00,6.22,61.03,8.87,0.57,0.46
5.50,62.82,1.14,0.36,0.42,26699.00,9575.15,8157.77,4622.00,4046.15,947940.00,226.00,1.55,62.16,8.95,0.63,0.61
0.33,62.38,0.68,0.80,0.13,11659.00,8225.00,6954.18,6682.00,2010.23,32900.00,16.00,0.89,61.82,8.25,0.86,0.01
0.37,62.56,1.01,0.23,0.45,9407.00,7805.60,6520.28,6451.00,1175.74,39028.00,22.00,1.11,61.92,8.84,0.71,0.01
0.26,62.79,1.03,0.39,0.38,6828.00,6442.25,6567.14,5768.00,401.74,25769.00,18.00,1.14,62.02,9.68,0.80,0.01
2.13,63.32,0.00,0.33,0.56,13176.00,7301.10,7149.75,5141.00,1936.61,219033.00,90.00,0.41,62.64,9.24,0.68,0.16
0.52,62.76,0.60,0.57,0.23,8632.00,6839.67,6225.81,6128.00,878.55,41038.00,26.00,0.83,62.01,9.65,0.71,0.02
0.42,59.76,16.21,0.80,0.13,9620.00,8200.75,8075.35,6930.00,954.47,32803.00,16.00,16.40,56.68,9.45,0.87,0.02
3.43,58.46,9.08,0.42,0.41,12243.00,7502.17,7219.08,5215.00,1522.90,315091.00,140.00,9.52,56.86,9.66,0.53,0.23
0.28,58.84,8.95,0.12,0.93,7579.00,7341.67,7205.00,7205.00,168.47,22025.00,14.00,9.17,57.18,10.37,0.64,0.01
2.23,60.66,16.99,0.23,0.65,15429.00,9235.52,8494.00,6085.00,2363.91,267830.00,90.00,17.36,57.40,9.17,0.69,0.18
0.62,60.35,15.05,0.25,0.00,11599.00,9680.80,9021.09,7694.00,1292.80,48404.00,22.00,15.29,57.61,9.44,0.71,0.03
0.77,60.95,16.30,0.75,0.16,10239.00,7797.90,7780.95,5929.00,1378.67,77979.00,34.00,16.63,57.85,9.56,0.74,0.04
2.91,59.79,7.61,0.26,0.64,22926.00,7813.83,6711.14,5337.00,3221.37,312553.00,122.00,8.16,58.47,9.49,0.58,0.20
0.64,59.49,8.16,0.32,0.57,10048.00,7392.43,6397.57,5913.00,1507.14,51747.00,28.00,8.35,58.07,9.88,0.72,0.03
1.58,59.96,3.37,0.16,0.71,11416.00,7388.44,6847.87,4955.00,1678.80,118215.00,56.00,3.53,59.18,9.01,0.53,0.07
0.63,60.18,2.38,0.22,0.38,8721.00,7157.83,6891.54,5830.00,1093.58,42947.00,26.00,2.54,59.35,9.63,0.67,0.03
11.45,61.03,3.94,0.42,0.44,65535.00,18671.90,13655.40,6244.00,12910.40,4537270.00,474.00,4.67,60.16,9.18,0.57,1.57
0.41,61.65,5.09,0.23,0.37,11428.00,9409.00,8883.70,6936.00,1686.60,37636.00,18.00,5.20,60.58,10.15,0.78,0.02
0.26,62.00,3.42,0.25,0.44,7517.00,6083.00,4686.00,4686.00,1156.05,18249.00,14.00,3.57,60.84,11.40,0.72,0.01
0.19,61.85,3.93,0.39,0.47,5982.00,5519.00,4699.00,4699.00,581.44,16557.00,14.00,4.04,60.63,11.56,0.83,0.01
2.54,62.13,3.64,0.50,0.36,19055.00,10551.90,9957.50,6925.00,2860.57,348212.00,100.00,4.15,61.26,9.47,0.69,0.22
0.57,61.79,4.07,0.43,0.34,11824.00,9505.33,9113.51,7669.00,1344.79,57032.00,26.00,4.24,60.83,9.97,0.72,0.02
1.05,71.25,18.69,0.17,0.42,8101.00,6624.00,6296.05,4847.00,1135.78,59616.00,36.00,18.89,68.53,4.80,0.67,0.06
6.10,62.84,18.01,0.34,0.53,15684.00,7921.00,7683.18,5287.00,1800.49,594075.00,238.00,18.60,59.75,5.65,0.44,0.41
1.81,66.04,18.39,0.28,0.48,10769.00,7384.95,6513.94,5532.00,1651.48,147699.00,72.00,18.66,63.13,5.30,0.59,0.10
3.97,62.17,18.64,0.34,0.51,21822.00,8750.97,7868.92,4973.00,3106.89,560062.00,160.00,19.00,58.91,5.90,0.65,0.39
0.29,61.93,18.75,0.25,0.44,8609.00,8097.67,7556.00,7556.00,430.42,24293.00,14.00,18.87,58.64,6.31,0.72,0.01
0.44,62.65,18.44,0.21,0.44,10031.00,8417.67,6613.00,6613.00,1401.93,25253.00,18.00,18.60,59.46,6.57,0.63,0.01
1.01,60.18,18.56,0.33,0.48,12948.00,8728.82,7501.20,6667.00,1913.37,96017.00,38.00,18.75,56.71,7.29,0.63,0.05
1.48,61.13,19.00,0.52,0.26,11008.00,8148.84,7884.25,5128.00,1446.35,154828.00,70.00,19.23,57.57,7.28,0.65,0.09
0.30,61.12,18.73,0.27,0.00,10305.00,9457.67,8279.00,8279.00,859.65,28373.00,14.00,18.88,57.62,7.72,0.77,0.01
0.76,59.78,18.64,0.40,0.33,11764.00,8334.50,8452.03,6149.00,1729.26,66676.00,30.00,18.89,56.19,7.68,0.82,0.05
1.38,60.73,18.59,0.40,0.45,13877.00,8844.67,8349.50,6507.00,2060.97,159204.00,56.00,18.87,57.20,7.73,0.71,0.09
0.18,57.30,10.73,0.25,0.44,6577.00,5566.00,4636.00,4636.00,794.48,16698.00,14.00,10.85,55.42,9.71,0.71,0.00
0.15,57.51,11.13,0.39,0.47,6890.00,5841.67,5188.00,5188.00,748.79,17525.00,14.00,11.27,55.54,9.75,0.80,0.00
0.11,58.29,15.67,0.25,0.44,7753.00,7240.67,6904.00,6904.00,368.19,21722.00,14.00,15.78,55.42,8.78,0.59,0.00
0.23,58.30,15.97,0.25,0.44,8950.00,8391.33,7611.00,7611.00,568.67,25174.00,14.00,16.11,55.27,9.19,0.77,0.01
0.82,57.28,9.66,0.71,0.16,7959.00,6144.45,5815.25,5159.00,773.90,67589.00,42.00,9.88,55.54,9.96,0.57,0.03
1.04,59.26,15.84,0.28,0.67,13429.00,9118.73,8137.93,7187.00,1894.79,100306.00,40.00,16.18,56.14,9.92,0.75,0.06
3.83,57.73,7.71,0.30,0.56,17749.00,8704.68,8096.57,6038.00,2354.25,435234.00,158.00,8.13,56.25,10.12,0.54,0.28
1.52,56.73,11.37,0.40,0.47,14008.00,9465.00,9293.09,5797.00,2286.38,141975.00,54.00,11.65,54.57,10.20,0.65,0.09
0.58,56.26,11.72,0.57,0.28,11673.00,7457.88,6454.21,6083.00,1693.64,59663.00,32.00,11.90,54.00,10.39,0.76,0.03
0.50,56.67,8.34,0.20,0.61,7030.00,5919.80,5061.11,4876.00,934.61,29599.00,22.00,8.52,55.08,10.24,0.69,0.02
0.69,58.08,11.63,0.44,0.41,8759.00,7101.38,6826.70,5761.00,1010.77,56811.00,34.00,11.95,55.89,10.33,0.70,0.03
0.24,57.77,12.21,0.39,0.47,8191.00,6859.33,6121.00,6121.00,943.49,20578.00,14.00,12.35,55.48,10.34,0.74,0.01
0.35,58.23,11.26,0.32,0.46,8828.00,7024.50,6163.32,5769.00,1188.56,28098.00,18.00,11.42,56.14,10.46,0.74,0.01
2.34,57.69,12.74,0.29,0.46,9898.00,8004.64,7897.79,6105.00,1090.74,224130.00,84.00,13.19,55.16,10.55,0.64,0.17
0.62,57.89,13.43,0.54,0.31,10156.00,7751.00,7082.84,6037.00,1405.85,46506.00,26.00,13.65,55.17,10.98,0.67,0.03
0.43,57.67,12.40,0.47,0.32,8830.00,7958.75,7539.70,7514.00,532.05,31835.00,18.00,12.56,55.27,10.65,0.77,0.02
1.42,55.92,10.53,0.31,0.41,7791.00,5925.33,5697.42,4763.00,864.88,124432.00,66.00,10.85,53.75,10.97,0.68,0.09
0.19,56.07,10.27,0.39,0.47,6529.00,6029.67,5195.00,5195.00,593.98,18089.00,14.00,10.38,53.94,11.25,0.84,0.01
0.77,56.20,8.93,0.27,0.49,7346.00,6047.63,6196.14,4741.00,925.89,48381.00,34.00,9.13,54.54,10.01,0.70,0.04
5.95,56.56,9.24,0.27,0.65,21775.00,8610.97,7842.21,4709.00,2840.10,895541.00,244.00,9.68,54.62,11.03,0.60,0.64
0.38,56.23,10.20,0.39,0.38,7589.00,6837.50,6518.00,6518.00,441.57,27350.00,18.00,10.34,54.22,10.74,0.77,0.02
5.56,56.80,11.65,0.20,0.74,24477.00,10188.60,9526.19,6076.00,3031.04,825274.00,218.00,12.11,54.47,10.60,0.56,0.51
1.31,57.39,8.20,0.22,0.24,9283.00,6827.57,6638.67,5370.00,1142.02,95586.00,52.00,8.46,55.74,10.72,0.59,0.06
0.31,57.85,10.25,0.25,0.44,8205.00,7218.00,6209.00,6209.00,815.01,21654.00,14.00,10.41,56.02,9.97,0.70,0.01
9.60,58.18,9.61,0.43,0.39,25243.00,10791.60,8913.04,5336.00,4360.13,1845370.00,382.00,10.48,56.10,11.33,0.53,1.08
0.17,58.18,9.42,0.22,0.61,7061.00,6502.50,6302.41,6090.00,362.19,26010.00,18.00,9.54,56.34,10.95,0.77,0.00
0.18,58.83,9.40,0.39,0.47,6975.00,6034.00,5322.00,5322.00,693.99,18102.00,14.00,9.55,56.95,11.24,0.74,0.00
0.15,58.97,10.44,0.25,0.44,5540.00,5311.00,5151.00,5151.00,166.14,15933.00,14.00,10.55,56.74,12.11,0.70,0.00
1.19,57.83,13.03,0.07,0.58,11298.00,7564.50,7164.28,4999.00,1752.69,90774.00,46.00,13.25,55.01,11.97,0.56,0.05
0.37,57.83,13.26,0.44,0.32,10359.00,8105.00,6416.57,5530.00,1947.43,40525.00,18.00,13.46,54.92,12.16,0.82,0.02
0.49,57.23,7.74,0.49,0.28,7379.00,5727.60,5049.73,4693.00,923.25,28638.00,22.00,7.91,55.48,11.61,0.70,0.02
6.29,55.20,11.58,0.24,0.47,26200.00,10024.40,7724.88,5456.00,4657.71,1112710.00,256.00,12.13,52.53,11.83,0.58,0.66
8.82,57.78,11.29,0.25,0.57,37128.00,13218.50,11136.50,5742.00,6459.80,2418980.00,350.00,11.78,55.30,11.91,0.61,1.17
0.59,55.92,11.37,0.44,0.41,8632.00,7209.50,6621.98,6020.00,936.72,43257.00,26.00,11.62,53.55,11.16,0.66,0.02
2.75,55.85,11.40,0.20,0.40,15549.00,8315.00,8033.93,6255.00,2001.07,224505.00,96.00,11.86,53.20,12.21,0.51,0.16
1.17,55.84,10.10,0.19,0.76,10616.00,6752.64,6030.84,4747.00,1789.95,94537.00,48.00,10.31,53.47,12.36,0.68,0.07
0.88,57.94,10.10,0.42,0.35,9551.00,7305.38,6975.44,6187.00,1035.26,58443.00,34.00,10.36,55.65,12.36,0.64,0.04
2.56,56.40,12.43,0.13,0.86,14384.00,8250.52,7841.75,5232.00,1724.15,239265.00,92.00,12.86,53.43,12.67,0.59,0.18
3.77,56.70,11.40,0.25,0.60,25526.00,9545.19,8498.50,6066.00,3119.97,515440.00,154.00,11.95,53.99,12.50,0.59,0.31
0.09,56.81,11.20,0.00,1.92,6557.00,5865.00,5322.00,5322.00,515.08,17595.00,14.00,11.36,54.11,13.05,0.70,0.00
3.42,57.25,11.92,0.29,0.50,19881.00,10881.80,9719.01,5266.00,3387.31,522327.00,128.00,12.35,54.52,12.38,0.64,0.30
0.88,56.30,10.77,0.50,0.20,9599.00,7139.78,6717.52,5478.00,1274.85,64258.00,34.00,10.98,53.68,12.94,0.73,0.05
0.84,60.17,15.10,0.36,0.53,11030.00,8221.00,6982.13,6048.00,1839.13,90431.00,38.00,15.36,57.36,9.69,0.74,0.05
2.62,58.88,3.53,0.33,0.56,14046.00,7870.10,6886.29,4789.00,2505.25,314804.00,110.00,3.97,57.94,9.71,0.70,0.23
0.53,59.23,4.08,0.42,0.23,7541.00,6503.00,6057.24,5830.00,580.24,45521.00,26.00,4.33,58.20,10.10,0.60,0.02
1.53,59.06,4.70,0.53,0.22,9073.00,6778.06,6209.91,5648.00,972.89,122005.00,70.00,5.11,58.02,9.82,0.55,0.07
1.84,59.37,2.04,0.32,0.51,13811.00,7061.24,6222.29,4560.00,2460.42,204776.00,84.00,2.32,58.54,9.64,0.78,0.16
1.31,59.80,3.51,0.36,0.32,11903.00,8837.23,8685.30,6261.00,1622.51,114884.00,48.00,3.81,58.88,9.73,0.71,0.08
8.12,60.49,6.42,0.54,0.32,31000.00,9555.82,7787.38,5605.00,4838.60,1290040.00,344.00,6.94,59.29,9.79,0.50,0.76
2.54,60.46,1.83,0.21,0.78,10296.00,7275.67,6777.33,5479.00,1329.01,196443.00,100.00,2.25,59.65,9.62,0.50,0.13
0.34,60.98,1.70,0.16,0.84,7855.00,6553.25,6041.28,6027.00,758.41,26213.00,18.00,1.85,60.13,9.96,0.81,0.01
3.34,62.47,1.57,0.43,0.44,17026.00,8496.05,8006.48,5423.00,2437.82,365330.00,134.00,1.92,61.64,9.93,0.58,0.26
0.27,62.44,2.00,0.39,0.47,8515.00,7496.00,6746.00,6746.00,746.82,22488.00,14.00,2.21,61.68,9.45,0.80,0.01
0.61,62.92,2.29,0.13,0.60,6708.00,5539.67,5375.35,4589.00,727.08,33238.00,26.00,2.52,61.96,10.66,0.67,0.02
3.08,62.43,5.14,0.28,0.66,16059.00,9485.78,8990.06,5835.00,2474.83,379431.00,126.00,5.60,61.41,9.73,0.59,0.23
0.16,62.94,0.01,0.25,0.44,6955.00,6200.00,5675.00,5675.00,547.28,18600.00,14.00,0.08,62.19,9.71,0.72,0.00
0.08,62.84,0.20,0.39,0.47,6073.00,5943.67,5793.00,5793.00,115.31,17831.00,14.00,0.33,62.08,9.75,0.83,0.00
2.57,57.66,6.99,0.34,0.56,18278.00,10130.10,9102.75,6294.00,3147.22,303902.00,94.00,7.32,56.33,9.86,0.59,0.18
0.54,57.02,6.86,0.19,0.73,7203.00,5598.57,5069.72,4983.00,733.92,39190.00,28.00,7.04,55.70,9.98,0.71,0.02
1.44,59.58,3.83,0.32,0.56,10820.00,7602.06,7159.58,5782.00,1517.65,121633.00,62.00,4.08,58.58,10.06,0.56,0.07
2.26,61.48,3.37,0.32,0.53,18735.00,10006.10,9322.58,6053.00,2784.69,310189.00,84.00,3.72,60.54,10.04,0.72,0.19
0.29,61.50,3.26,0.16,0.84,7547.00,6227.00,5295.44,4927.00,1129.53,24908.00,18.00,3.43,60.39,11.10,0.73,0.01
2.46,62.25,2.34,0.32,0.60,12072.00,8022.46,7307.48,6093.00,1675.96,280786.00,104.00,2.72,61.40,9.89,0.69,0.21
0.62,58.56,12.03,0.49,0.37,8804.00,6424.86,5823.64,4702.00,1402.54,44974.00,28.00,12.21,56.35,10.24,0.77,0.03
0.36,58.23,10.37,0.72,0.12,6871.00,5892.50,5609.17,4877.00,736.44,23570.00,18.00,10.60,56.43,9.71,0.67,0.01
0.47,58.16,10.81,0.32,0.46,8270.00,7505.00,7610.64,6455.00,657.81,30020.00,18.00,11.01,56.22,9.99,0.74,0.02
0.65,58.39,10.41,0.34,0.56,12263.00,8496.17,7682.85,5785.00,2083.63,50977.00,26.00,10.63,56.47,10.33,0.77,0.03
6.68,58.33,5.98,0.31,0.61,34285.00,11849.40,10248.70,5665.00,5219.96,1504870.00,264.00,6.49,56.97,10.69,0.64,0.82
0.40,58.43,6.84,0.32,0.46,9741.00,8381.50,8132.17,6820.00,1066.19,33526.00,18.00,7.04,57.15,9.87,0.74,0.02
2.14,58.94,9.42,0.35,0.55,13250.00,7689.48,6747.11,5683.00,1872.41,192237.00,84.00,9.86,57.18,10.36,0.60,0.14
2.72,58.87,5.09,0.47,0.37,14680.00,7719.54,7156.56,5680.00,1817.17,301062.00,114.00,5.47,57.70,10.32,0.64,0.22
1.14,59.18,8.89,0.34,0.29,8180.00,6884.33,6945.50,5711.00,787.34,82612.00,48.00,9.21,57.60,10.00,0.64,0.06
4.67,59.67,8.40,0.34,0.54,15089.00,7023.98,6413.27,4563.00,1847.47,421439.00,198.00,9.07,58.03,10.54,0.47,0.31
4.62,60.11,2.64,0.30,0.55,20686.00,9277.56,7764.33,5442.00,3713.75,612319.00,178.00,3.17,59.13,10.34,0.56,0.39
0.45,60.88,2.46,0.32,0.46,9369.00,8118.50,8053.65,6222.00,1189.56,32474.00,18.00,2.63,59.93,10.39,0.80,0.02
1.39,61.56,1.18,0.56,0.24,9817.00,6938.69,6452.49,5400.00,1276.70,111019.00,58.00,1.61,60.66,10.34,0.61,0.07
1.54,61.76,1.59,0.33,0.39,13224.00,7101.68,6530.25,4824.00,1757.12,134932.00,70.00,2.13,60.83,10.45,0.58,0.08
0.42,61.90,3.20,0.16,0.40,8784.00,7634.00,7449.63,6832.00,711.74,30536.00,18.00,3.39,60.98,10.08,0.71,0.02
0.59,62.00,3.05,0.38,0.29,9166.00,7222.00,6724.81,5751.00,1084.92,43332.00,26.00,3.17,61.06,10.28,0.67,0.02
1.38,62.04,0.00,0.67,0.21,10402.00,7547.40,7079.54,5995.00,1211.77,113211.00,58.00,0.20,61.16,10.44,0.58,0.07
0.67,63.56,3.90,0.41,0.24,7190.00,5269.25,4772.81,4096.00,1058.67,42154.00,32.00,4.10,62.61,10.19,0.68,0.03
6.10,58.19,6.73,0.24,0.71,23328.00,11094.00,9476.80,5774.00,3991.35,1120500.00,238.00,7.21,56.71,10.88,0.57,0.61
0.17,58.47,9.20,0.25,0.44,6556.00,6227.33,5952.00,5952.00,249.44,18682.00,14.00,9.31,56.75,10.57,0.56,0.00
1.04,58.67,8.92,0.14,0.67,10559.00,6896.27,6106.26,5306.00,1472.10,75859.00,42.00,9.09,56.96,10.72,0.53,0.04
1.55,59.82,6.74,0.21,0.58,11644.00,7570.40,7042.80,5926.00,1451.63,113556.00,62.00,7.04,58.47,10.54,0.53,0.07
